Timestamp(ms),CO_PPM,Temperature(C),Pressure(hPa),Humidity(%),Altitude(m),Status
1777133,5.04,17.76,996.78,57.47,138.04,Warning
1779153,5.04,17.76,996.78,57.43,138.02,Warning
1781173,5.04,17.76,996.78,57.38,138.02,Warning
1783193,5.04,17.76,996.78,57.45,138.00,Warning
1785213,5.04,17.76,996.79,57.47,137.95,Warning
1787233,5.04,17.76,996.79,57.46,137.94,Warning
1789253,5.04,17.76,996.79,57.46,137.94,Warning
1791275,5.04,17.76,996.79,57.41,137.97,Warning
1793295,5.04,17.76,996.79,57.41,137.97,Warning
1795315,5.04,17.76,996.79,57.43,137.98,Warning
1797335,5.04,17.76,996.78,57.43,138.02,Warning
1799355,5.04,17.76,996.78,57.46,138.05,Warning
1801375,5.04,17.76,996.78,57.51,138.00,Warning
1803395,5.04,17.76,996.78,57.49,138.05,Warning
1805415,5.04,17.76,996.78,57.49,138.05,Warning
1807435,5.04,17.76,996.78,57.54,138.05,Warning
1809455,5.04,17.76,996.78,57.55,138.05,Warning
1811475,5.04,17.76,996.78,57.55,138.06,Warning
1813504,5.04,17.76,996.78,57.52,138.06,Warning
1815524,5.04,17.76,996.78,57.51,138.03,Warning
1817544,5.04,17.76,996.78,57.48,138.02,Warning
1819564,5.04,17.76,996.78,57.52,138.00,Warning
1821582,5.04,17.75,996.78,57.47,138.02,Warning
1823600,5.04,17.75,996.78,57.49,138.04,Warning
1825618,5.04,17.75,996.78,57.48,138.04,Warning
1827636,5.04,17.75,996.78,57.45,138.04,Warning
1829654,5.04,17.75,996.78,57.40,138.01,Warning
1831672,5.04,17.75,996.78,57.38,138.05,Warning
1833690,5.04,17.75,996.77,57.36,138.09,Warning
1835710,5.04,17.75,996.78,57.36,138.07,Warning
1837728,5.04,17.75,996.77,57.38,138.09,Warning
1839746,5.04,17.75,996.78,57.43,138.07,Warning
1841764,5.04,17.75,996.78,57.48,138.07,Warning
1843782,5.04,17.75,996.78,57.52,138.05,Warning
1845800,5.04,17.75,996.77,57.52,138.08,Warning
1847818,5.04,17.75,996.78,57.48,138.05,Warning
1849836,5.04,17.75,996.78,57.49,138.07,Warning
1851854,5.04,17.75,996.78,57.43,138.04,Warning
1853872,5.04,17.75,996.78,57.38,138.01,Warning
1855892,5.04,17.75,996.78,57.42,138.03,Warning
1857910,5.04,17.75,996.78,57.43,138.04,Warning
1859928,5.04,17.75,996.78,57.41,138.04,Warning
1861946,5.04,17.75,996.78,57.48,138.00,Warning
1863964,5.04,17.75,996.79,57.48,137.99,Warning
1865982,5.04,17.75,996.78,57.47,138.00,Warning
1868000,5.04,17.75,996.78,57.44,138.00,Warning
1870018,5.04,17.75,996.78,57.41,138.00,Warning
1872036,5.04,17.75,996.78,57.42,138.04,Warning
1874054,5.04,17.75,996.79,57.43,137.99,Warning
1876072,5.04,17.75,996.79,57.37,137.99,Warning
1878092,5.04,17.75,996.78,57.37,138.00,Warning
1880110,5.04,17.75,996.79,57.40,137.99,Warning
1882128,5.04,17.75,996.79,57.42,137.97,Warning
1884146,5.04,17.75,996.79,57.43,137.96,Warning
1886164,5.04,17.74,996.79,57.47,137.92,Warning
1888182,5.04,17.74,996.79,57.47,137.92,Warning
1890200,5.04,17.74,996.80,57.46,137.91,Warning
1892218,5.04,17.74,996.80,57.46,137.91,Warning
1894236,5.04,17.74,996.80,57.46,137.91,Warning
1896254,5.04,17.74,996.80,57.47,137.89,Warning
1898272,5.04,17.74,996.79,57.50,137.93,Warning
1900292,5.04,17.74,996.79,57.49,137.91,Warning
1902310,5.04,17.74,996.80,57.49,137.90,Warning
1904328,5.04,17.74,996.80,57.48,137.85,Warning
1906346,5.04,17.74,996.81,57.49,137.81,Warning
1908364,5.04,17.74,996.80,57.50,137.83,Warning
1910382,5.04,17.74,996.80,57.52,137.83,Warning
1912400,5.04,17.74,996.80,57.50,137.83,Warning
1914418,5.04,17.74,996.80,57.49,137.83,Warning
1916436,5.04,17.74,996.80,57.46,137.85,Warning
1918454,5.04,17.74,996.80,57.43,137.85,Warning
1920474,5.04,17.74,996.81,57.44,137.80,Warning
1922492,5.04,17.74,996.81,57.44,137.82,Warning
1924510,5.04,17.74,996.81,57.42,137.77,Warning
1926528,5.04,17.74,996.81,57.40,137.77,Warning
1928546,5.04,17.74,996.81,57.38,137.75,Warning
1930564,5.04,17.74,996.81,57.38,137.74,Warning
1932582,5.04,17.74,996.81,57.35,137.75,Warning
1934600,5.04,17.74,996.81,57.31,137.74,Warning
1936618,5.04,17.74,996.82,57.35,137.73,Warning
1938636,5.04,17.74,996.81,57.41,137.74,Warning
1940654,5.04,17.74,996.82,57.42,137.73,Warning
1942674,5.04,17.74,996.81,57.38,137.77,Warning
1944692,5.04,17.74,996.81,57.39,137.79,Warning
1946710,5.04,17.74,996.81,57.46,137.79,Warning
1948728,5.04,17.74,996.81,57.48,137.79,Warning
1950746,5.04,17.74,996.80,57.44,137.84,Warning
1952764,5.04,17.74,996.80,57.43,137.87,Warning
1954782,5.04,17.74,996.80,57.47,137.84,Warning
1956800,5.04,17.74,996.80,57.50,137.84,Warning
1958818,5.04,17.74,996.81,57.47,137.81,Warning
1960836,5.04,17.74,996.80,57.47,137.84,Warning
1962854,5.04,17.74,996.81,57.50,137.81,Warning
1964874,5.04,17.74,996.81,57.48,137.78,Warning
1966924,5.04,17.74,996.81,57.47,137.79,Warning
1968942,5.04,17.74,996.81,57.43,137.79,Warning
1970960,5.04,17.74,996.81,57.42,137.78,Warning
1972978,5.04,17.74,996.81,57.46,137.78,Warning
1974996,5.04,17.74,996.81,57.48,137.78,Warning
1977014,5.04,17.74,996.81,57.50,137.78,Warning
1979032,5.04,17.74,996.81,57.46,137.81,Warning
1981050,5.04,17.74,996.80,57.48,137.84,Warning
1983068,5.04,17.74,996.80,57.30,137.90,Warning
1985094,5.20,17.74,996.80,57.41,137.89,Warning
1987112,5.20,17.74,996.80,57.47,137.89,Warning
1989130,5.20,17.74,996.79,57.58,137.91,Warning
1991148,5.20,17.74,996.79,57.76,137.93,Warning
1993166,5.20,17.74,996.79,57.42,137.93,Warning
1995184,5.20,17.75,996.79,57.36,137.94,Warning
1997202,5.20,17.75,996.79,57.72,137.97,Warning
1999220,5.20,17.75,996.78,57.49,138.04,Warning
2001238,5.04,17.75,996.78,57.70,138.02,Warning
2003256,5.04,17.75,996.78,57.37,138.01,Warning
2005274,5.04,17.75,996.78,56.91,138.01,Warning
2007294,5.04,17.75,996.79,56.41,137.98,Warning
2009312,5.04,17.75,996.79,56.56,137.96,Warning
2011330,5.04,17.75,996.79,56.50,137.95,Warning
2013348,5.04,17.75,996.79,56.21,137.94,Warning
2015366,5.20,17.75,996.79,56.09,137.92,Warning
2017384,5.20,17.75,996.79,56.12,137.96,Warning
2019402,5.04,17.75,996.79,56.18,137.99,Warning
2021420,5.20,17.75,996.79,56.27,137.99,Warning
2023438,5.20,17.75,996.79,56.44,137.99,Warning
2025456,5.20,17.75,996.78,56.51,138.01,Warning
2027474,5.20,17.75,996.78,56.72,138.01,Warning
2029494,5.20,17.75,996.78,56.83,138.04,Warning
2031512,5.20,17.75,996.78,56.89,138.03,Warning
2033530,5.20,17.75,996.79,57.02,137.99,Warning
2035548,5.20,17.75,996.79,57.37,137.99,Warning
2037566,5.20,17.75,996.79,57.30,137.94,Warning
2039584,5.20,17.75,996.79,57.25,137.94,Warning
2041602,5.20,17.75,996.79,57.21,137.91,Warning
2043620,5.20,17.75,996.80,57.55,137.90,Warning
2045638,5.20,17.75,996.80,57.48,137.83,Warning
2047656,5.20,17.75,996.81,57.30,137.82,Warning
2049676,5.20,17.75,996.81,57.19,137.81,Warning
2051694,5.20,17.76,996.81,57.11,137.80,Warning
2053712,5.20,17.76,996.81,57.08,137.79,Warning
2055730,5.20,17.76,996.81,57.18,137.77,Warning
2057748,5.20,17.76,996.81,57.16,137.82,Warning
2059766,5.20,17.76,996.80,57.12,137.85,Warning
2061784,5.20,17.76,996.80,57.18,137.85,Warning
2063802,5.20,17.76,996.80,57.19,137.87,Warning
2065820,5.20,17.76,996.80,57.10,137.82,Warning
2067838,5.20,17.76,996.80,57.13,137.84,Warning
2069856,5.20,17.77,996.80,57.12,137.83,Warning
2071876,5.20,17.77,996.80,57.14,137.85,Warning
2073894,5.20,17.77,996.81,57.22,137.80,Warning
2075912,5.20,17.77,996.81,57.13,137.81,Warning
2077930,5.04,17.77,996.80,57.07,137.85,Warning
2079948,5.04,17.77,996.81,57.16,137.81,Warning
2081966,5.04,17.77,996.81,57.23,137.78,Warning
2083984,5.20,17.77,996.81,57.30,137.77,Warning
2086002,5.20,17.77,996.81,57.29,137.78,Warning
2088020,5.04,17.77,996.81,57.22,137.78,Warning
2090038,5.20,17.77,996.81,57.21,137.81,Warning
2092056,5.20,17.77,996.81,57.18,137.81,Warning
2094076,5.20,17.77,996.81,57.18,137.78,Warning
2096094,5.20,17.77,996.81,57.15,137.78,Warning
2098112,5.20,17.78,996.81,57.00,137.76,Warning
2100130,5.20,17.78,996.81,56.52,137.76,Warning
2102148,5.20,17.78,996.82,56.32,137.74,Warning
2104166,5.20,17.78,996.82,56.09,137.74,Warning
2106184,5.20,17.78,996.82,56.37,137.72,Warning
2108202,5.20,17.78,996.82,56.72,137.68,Warning
2110220,5.20,17.78,996.82,56.70,137.66,Warning
2112238,5.20,17.78,996.82,56.81,137.68,Warning
2114258,5.20,17.78,996.83,56.90,137.59,Warning
2116276,5.20,17.78,996.84,56.96,137.57,Warning
2118294,5.20,17.78,996.84,56.99,137.56,Warning
2120312,5.20,17.78,996.84,57.05,137.53,Warning
2122330,5.20,17.78,996.84,57.10,137.50,Warning
2124348,5.20,17.78,996.85,57.01,137.45,Warning
2126366,5.20,17.78,996.85,56.47,137.42,Warning
2128384,5.20,17.78,996.86,56.19,137.39,Warning
2130402,5.20,17.78,996.86,56.10,137.38,Warning
2132420,5.20,17.78,996.86,56.00,137.38,Warning
2134438,5.20,17.78,996.86,56.00,137.36,Warning
2136458,5.20,17.78,996.86,56.10,137.36,Warning
2138476,5.20,17.78,996.86,56.31,137.33,Warning
2140494,5.20,17.78,996.86,56.69,137.32,Warning
2142512,5.20,17.78,996.87,56.93,137.31,Warning
2144530,5.20,17.78,996.87,56.93,137.27,Warning
2146548,5.20,17.78,996.87,56.99,137.29,Warning
2148566,5.20,17.78,996.87,56.95,137.28,Warning
2150584,5.20,17.78,996.87,57.05,137.29,Warning
2152602,5.04,17.78,996.87,57.17,137.30,Warning
2154620,5.04,17.78,996.87,57.22,137.27,Warning
2156638,5.20,17.78,996.87,57.21,137.29,Warning
2158664,5.04,17.78,996.87,57.24,137.30,Warning
2160682,3.18,17.78,996.87,57.32,137.29,Safe
2162700,3.18,17.79,996.87,57.28,137.24,Safe
2164718,3.18,17.79,996.87,57.28,137.24,Safe
2166736,3.18,17.79,996.87,57.26,137.27,Safe
2168754,3.05,17.79,996.87,57.17,137.28,Safe
2170772,3.05,17.79,996.87,57.11,137.27,Safe
2172790,3.05,17.79,996.87,57.09,137.30,Safe
2174808,3.05,17.78,996.86,57.07,137.33,Safe
2176826,3.05,17.78,996.87,56.97,137.29,Safe
Timestamp(ms),CO_PPM,Temperature(C),Pressure(hPa),Humidity(%),Altitude(m),Status
3160,3.85,17.77,996.75,57.76,138.33,Safe
5180,3.44,17.83,996.76,57.24,138.22,Safe
7200,2.92,17.82,996.75,56.97,138.26,Safe
9220,2.92,17.82,996.75,56.92,138.29,Safe
11240,2.92,17.82,996.74,56.85,138.34,Safe
13260,2.80,17.83,996.74,57.09,138.36,Safe
15280,2.80,17.83,996.74,57.09,138.33,Safe
17300,3.05,17.85,996.76,58.07,138.21,Safe
19320,3.05,17.86,996.77,57.91,138.14,Safe
21340,3.18,17.87,996.77,57.64,138.09,Safe
